# 游戏内置拼音输入法词典（由 tools/gen_pinyin_dict.py 从 Unicode Unihan 生成）
# 行格式：@<拼音>	<词>  或  $<拼音>	<字…>。拼音小写无声调，ü→v。
$fei	飛飞非費费肥匪废廢肺沸啡㫵㹃䤵俷剕厞吠奜妃婓婔屝廃悱扉斐昲暃曊朏杮棐榧櫠淝渄濷狒疿痱癈篚緋绯翡胇胐腓芾菲萉蜚蜰蟦裶誹诽鐨镄陫霏靟餥馡騑騛鯡鲱鼣𩄼𩇫𬴂㔗㥱㩌㵒䆏䈈䉬䑔䒈䕁䕠䚨䛍䠊䨽䨾䩁䰁猆蕜靅飝𠏿𠮆𡌦𢑮𢒍𢳁𢾺𣍧𣙿𤷂𤺕𤼺𥄱𥇖𥝊𥝋𥟍𥠶𥭬𦃄𦈗𦱷𧌘𧍃𧑈𧓖𧕒𧕿𧚆𧝇𨵈𨻃𩆦𩇮𩇯𩇽𩙲𩦎𩯃𩰾𩱎𩵥𩹉𪁹𪂏𪰶𪲮𫂈𫽧𬃮𬈕𬏦𬣧𮸽𮹂𰳊𰷦𰾐𱆄
$fen	分奋奮粉愤憤紛纷份忿吩坟墳粪糞氛偾僨兝坋妢帉幩弅昐朌枌梤棻棼橨汾濆瀵炃焚瞓秎竕羒羵翂膹芬蒶蕡蚠蚡衯訜豮豶轒酚鈖鐼雰饙魵鱝鲼黂黺鼖鼢𣸣㤋㥹㬟㱵㷊㸮㿎䩿䴅兺哛岎朆燌燓肦躮隫餴馚馩𠛸𠵮𠻫𡊄𡊅𡨖𢁤𢅯𢊱𢚅𢧝𢴢𢹔𣬩𣯻𣱦𤔟𤖘𤗸𤘝𤰪𥂙𥳡𥹻𥽒𦍏𦍪𦐈𦦑𦰛𦶚𧮱𧷐𧿚𨎾𨤘𨤚𨳣𨷒𩉵𩡷𩢈𩰟𩸂𩿈𪩸𪱥𫅗𫍛𫔁𫚍𫟴𬉂𬏷𬳟𮝷𰗺𰞻𰥛𰱍𰱟𱀡𱃼𱄀𱋱𱘮
$feng	風风封丰疯瘋蜂峰縫缝鋒锋逢奉凤鳳諷讽㒥㛔㦀㵯䒠俸偑僼冯唪堸夆妦峯崶捀摓枫桻楓檒沣沨浲湗灃烽焨犎猦琒甮砜碸艂葑蘴蠭覂豐賵赗酆鎽鏠靊飌馮鴌麷𡵞㐽㜂㠦㡝䀱䏎䙜䟪䩼仹凨凬凮寷溄漨煈盽篈綘鄷闏霻鳯𡨛𢇫𢓱𣿝𤖀𥊒𥍮𥛝𥷜𥽈𦜁𦧁𧆉𧍯𧥹𧾳𨝭𨩥𨲫𨺢𩉧𩊩𩋮𩐯𩘵𩙐𩙣𩪌𪐃𫜑𫲸𮨴𮳠𮶂
$fiao	覅
$fo	仏坲梻𧥚𧼴
$fou	否妚殕紑缶缹裦鴀缻雬𡜊𤊻𤽦𧉈𧊦𨛔𩂆𫛜𰫽
$fu	复複服父府夫負负妇婦富副佛傅福浮附幅伏肤腐膚符付咐扶斧袱縛缚俘輔輻辅辐覆腹俯孵敷蝠抚撫凫甫赴鳧㕮㤔㳇㷆䭻乶伕俌俛偩冨冹刜匐呋咈嘸坿垘垺姇嬔孚尃岪峊巿幞弗弣彿復怤怫拂拊捬枎柎柫桴棴椨榑氟泭洑涪滏澓炥烰玞玸琈畉痡盙砆砩祓祔稃稪笰箙簠糐紨紱紼綍綒緮绂绋罘罦翇胕腑艀艴芙芣苻茀茯荂荴莩菔萯葍蕧虙蚥蚨蚹蛗蜅蜉蝜蝮衭袝褔襆襥訃諨讣賦賻赋赙趺跗踾輹邞郙郛鄜酜釜釡鈇鉘鍑鍢阜阝韍韨頫馥駙驸髴鬴鮒鰒鲋鳆鳬鳺鴔鵩鶝麩麬麱麸黻黼𠓗𩜲𫓧𫖯㓡㕊㙏㚆㚕㜑㟊㠅㤱㩤㪄㫙㬼㭪㲗㽬㾈䂤䃿䄮䋨䋹䌗䌿䍖䎔䑧䒄䒇䓏䓵䔰䕎䗄䘀䘠䝾䞜䞞䞯䞸䟔䟮䠵䡍䦣䨗䨱䩉䫍䫝䭮䭸䮛䱐䳕䴸䵾乀哹妋娐媍懯撨旉栿椱焤甶畐癁禣秿竎筟粰絥覄詂豧鉜陚颫鮄鮲𠋩𠌽𠟌𠣾𠪻𠬝𠲽𡏪𡐝𡞪𡠞𡦄𡫺𡬇𡵛𢀼𢁀𢂀𢂆𢌹𢏍𢒒𢗫𢗲𢞦𢠲𢯋𢰆𢻀𣀣𣀾𣄎𣆵𣑿𣘧𣞒𣥋𣭘𣹋𣻜𣿆𤆮𤉨𤙤𤙭𤝔𤝟𤠪𤭟𤱽𤶖𤸑𤸗𤿭𤿲𥄑𥄓𥒫𥒰𥘬𥦘𥧷𥨍𥪋𥪚𥰛𥱀𥲛𥳇𥷱𥼼𥾧𦂊𦇁𦊦𦊾𦎎𦎭𦐡𦑹𦔍𦖀𦨈𦨋𦨡𦩡𦮹𦰺𦱖𦲫𦳓𦸱𦺉𦽏𦿁𧀮𧀴𧄏𧉊𧌈𧌓𧒂𧒙𧕡𧖚𧥱𧳂𧴌𧻳𧼗𧼱𧿳𨁒𨌥𨑑𨦛𨵟𨺅𩂎𩂔𩂕𩅿𩉽𩋟𩋨𩍏𩎛𩐚𩑬𩒙𩒺𩓖𩖬𩖼𩠷𩢰𩢿𩣜𩣸𩬙𩭺𩳎𩳐𩵩𩵹𩽺𩽻𩾿𩿧𪀺𪂀𪂋𪂾𪃓𪆠𪊐𪍏𫄢𫄭𫚒𫛡𫛳𮔅𮸕𮸦𰁾𰬅𰬘𰰷𰱦𰺓𰽮𰽱𰾟𱂩𱅎𱇲𱉎𱉜𱉺𱊏𱋖𱋗𱯧
$ga	嘎嘠噶尕尜尬旮釓钆魀玍錷𠁥𡉅𡯰𡯽𡼛𲈖
$gai	改該该概盖蓋溉鈣钙丐乢侅垓峐戤摡晐杚槩槪漑瓂祴絯荄葢豥賅賌赅阣陔隑𬮿㕢㧉㮣㱾䀭䏗䐩䪱䬵匃匄姟忋畡絠郂𠌰𡒖𡧣𢅤𢍓𢻉𦫻𧊏𧯺𨝕𨞨𨮂𨱕𨱣𨸛𩕭𬘠𰇀𰬓
$gan	干感赶趕敢杆肝甘竿秆稈㶥㽏乾亁凎坩尴尷幹擀旰柑桿榦橄檊汵泔淦漧澉灨玕疳皯盰矸笴筸簳紺绀苷詌贑贛赣酐骭魐鰔鳡鳱㓧㤌㿻䃭䇞䊻䤗䯎䲺䵟乹仠倝凲尲尶忓攼粓芉衦迀鱤𠇵𠖫𡯋𡶑𢧀𣁖𣆙𣔼𣗲𣘠𣦖𣵼𣹟𤌹𤮽𤯌𥕵𥘏𥸡𥾍𦪧𦼮𦾮𧆐𧹳𧾲𨝌𨣝𨳼𩉐𩖦𩚵𩠁𩢨𩴁𩴌𩴵𩹸𪉿𪊄𪊇𪔆𪚬𫎬𫤽𬣠𬸹𱉊𱖇𱶡𱸜
$gang	刚剛鋼钢綱纲岗崗港缸冈岡㭎㽘冮堈堽戆杠棡槓焵犅疘矼筻罁罓罡肛釭鎠鿍㟠㟵㧏㼚䚗䴚戅掆焹牨𠵹𡇬𢭈𢰌𣗵𣦐𤭛𦋳𦱌𨟼𫇪𫩚𫼱𮣲𮭰𰉙𰠫𱮴
$gao	高告搞稿膏糕羔㵆䆁勂吿峼暠杲槀槁槔槹檺櫜滜皋皐睾祰稾筶篙縞缟臯藁誥诰郜鋯锆镐韟餻髙鷎鼛𦤎㚏㚖㤒㾸䓘夰橰祮禞稁羙菒藳鷱𡋟𡜲𡷥𡼗𢍎𢞟𣓌𣝏𣽎𤱟𥓖𥢐𥢑𦍱𦏦𦺆𧚡𧜉𧠼𧢌𨝲𩋺𩏤𩓢𩔇𩕍𩫓𪔘𬸢𱂳𱗤
$ge	个個革各哥歌格隔割胳搁擱骼疙鴿鸽㭘㷴仡佮咯哿嗝嗰圪塥彁愅戈挌搿櫊滆滒犵獦硌箇肐膈舸茖葛虼袼觡謌輵轕鉻铬镉閣閤阁鞈鞷韐騔鬲鮯鴐𠯫𠺝𩾷㖵㗆㠷㤎㦴㵧䈓䐙䔅䗘䘁䛿䧄䨣䪂䪺䫦匌呄戓戨敋槅牫牱臵蛒裓諽鎶韚鴚鿔𠛊𠲱𠸲𠹓𡟍𢆜𢎄𢓜𢡍𢧧𢩓𢯹𢼛𣭝𤇞𤕒𤜊𤠇𤩲𤭻𥉅𥢸𥰮𥴩𥺊𦑜𦓱𦨜𧈌𧈑𧈖𧊧𧎺𧗶𧿩𨍮𨏚𨏴𨐥𨝆𨞛𨟶𨼣𨾓𩎎𩢅𩢛𩨀𩹺𩹿𩼙𪀁𪀉𪃿𪄎𪌣𫚗𫠅𬤐𬤑𬤒𬨍𬮤𬸂𬸠𮝺𱂆𱉕𱋓𱎼𱗋𱤗
$gei	給给
$gen	跟根哏亘亙揯艮茛㫔㮓䫀搄𠄣𠛵𥃩𨒼𩒝𩓓𫖱𬱝
$geng	更耕梗哽㹴䱭埂堩峺庚挭暅浭焿畊絚綆緪绠羮羹耿菮賡赓郠骾鯁鲠鶊鹒𣆳𬒔㪅㹹㾘䋁䌄䎴䢚䱍䱎䱴刯椩縆莄𠡣𡍷𡩃𢙾𢞚𣈶𣎄𥅨𥉔𥔂𥾚𦚸𦛟𦜷𦞌𦣍𦵸𧀙𧋑𧙸𧰨𩂼𩜣𩱁𩱋𩱧𬘵𬶊𮀲𰬌𱇥𱈇𱈈
$gong	工共公功攻供巩鞏貢贡拱宫宮弓汞躬蚣㧬䢼䳍匑塨幊廾恭愩慐拲栱熕珙糼羾肱觥輁龔龚㓋㓚㔶㕬㤨㫒㭟㯯㺬㼦䂬䂵䇨䍔䐵䔈䡗䰸䱋䲲匔厷杛碽莻觵躳髸龏𠇒𠌕𠞖𡔕𡚑𡟫𢀜𢁠𢖷𢸁𤅐𤨶𤬳𤱨𥧂𥧡𥨐𥫋𥸲𦄜𦈩𦊫𦓳𦔸𦞗𦞨𦩼𦬘𧆷𧎡𧘏𨉫𨊧𨋑𨋝𨋷𨒱𨣂𨴛𩃙𩌌𩐣𩛘𪄌𪏠𪏢𫋐𫝪𫺌𬊎𬠈𬨆𮭥𰑟𰱀𰺄𱍁𱖭
$gou	够夠构構狗沟溝勾鉤钩購购佝冓垢姤媾岣彀搆枸笱篝簼緱缑耇耈耉芶苟茩蚼袧覯觏訽詬诟遘鈎雊鞲韝㗕㝅㝤㡚㨌㺃㽛䃓䑦䝭䬲坸撀煹玽褠豿𠛎𡖑𡗁𢄇𣕉𣕌𣙱𣫌𤖮𤚼𤠼𤫱𥉇𥧒𥬉𥴴𥿺𦎯𦎼𦩷𦱣𦵷𦽋𧃛𧲿𧵈𨩦𩄢𪃺𪚭𫎧𫖕𬲯𰵛𰽭𱍅
$gu	古姑故固顧顾鼓股骨谷估孤僱雇咕鈷钴菇辜䶜傦凅呱唂唃啒嘏堌夃嫴尳崮愲扢柧梏棝榖榾橭毂汩沽泒淈濲瀔牯牿痼皷盬瞽稒穀笟箍箛篐糓縎罛罟羖臌苽菰蓇薣蛄蛊蛌蠱觚詁诂軱軲轂轱逧酤鈲錮锢馉鮕鯝鲴鴣鶻鸪鹄鹘𦙶㒴㚉㧽㯏㼋㽽㾶䀇䀜䀦䀰䉉䍛䐨䐻䓢䜼䮩䵻崓皼祻脵餶鼔𠑹𠷞𠻧𠽿𡗷𡷓𡽂𢝳𢡇𣀐𣖫𣦩𣦭𣨍𣨺𣪸𣫀𣱫𤅱𤚱𥂰𥐬𥠳𥮝𥵠𥿍𦈔𦊬𦋆𦍩𦎰𦺠𦾫𧆻𧇡𧟣𧣡𧬕𧳸𧵎𨠋𨪷𨬕𨱃𨵐𨸯𩙏𩲱𩴡𪇗𪕷𮝴𮸹𱐏
$gua	挂掛瓜刮寡褂䈑䒷剐剮劀卦啩坬栝煱絓緺罣罫聒胍詿诖趏颪颳騧鴰鸹𠵯㒷㧓㶽䏦䫚䯄䯏冎叧歄踻銽𠆣𠈥𠊰𠙼𠛒𠜵𠟗𠮠𠯑𡜁𣅻𤆜𥄼𥈓𥝒𦊱𧤐𧿼𨵃𩢍𩻎𪇜𬅥𬱠𬳷𮉤𮉨𱴾
$guai	怪拐乖夬恠掴摑枴柺𧊅㧔㾩䂯䂷䊽叏箉𠛕𠦬𡇸𡌪𡖪𡧩𢶒𣲾𥑋𥑰𦫳𦮃𧱾𧴚𩶦𪭯
$guan	关關觀观管官館馆惯慣灌貫贯罐棺㮡䎚䙛丱倌冠悹悺掼摜樌毌涫潅爟琯瓘痯瘝癏盥矔礶祼筦舘莞蒄観躀錧鏆鑵関雚鰥鱞鱹鳏鳤鸛鹳𠴨㴦䏓䗆䗰䘾䙮䚪䝺䤽䦎䩪䪀䲘泴窤罆覌輨遦闗𠬆𡅭𡠒𡭷𢇇𢉂𢺄𣥥𣩔𣬂𤼐𥈒𥉀𥊫𥍅𥎅𥜄𥷬𥿑𦛤𦺊𨝑𨱌𨵄𨷀𩖒𪈸𫐑𬦻𬶵𬶺𮶁𰭄𰾒𰿨𱑖𱾆
$guang	光广廣逛侊俇僙咣垙姯広撗桄欟洸灮炚烡犷獷珖胱臦臩茪銧黆𨐈𩑈𩧉𪇵㤮㫛炗炛輄𠏤𢓯𤖖𤳭𤴀𥀱𦢎𧻺𨎩𨤡𨶰𩒚𪕓𬨒𬪺𰽵𰿹𱄾
$gui	規规鬼貴贵柜归歸軌轨跪閨闺詭诡硅龜龟䤥䲅亀佹刽刿劊劌匦匭匱厬圭垝妫姽媯嫢宄嶡巂帰庋庪摫撌攰昋晷朹桂桧椢槶槻槼檜櫃氿湀炔珪瑰璝瓌癐癸皈瞡瞶祪禬窐筀簂簋茥蛫螝蟡袿襘觤邽騩鬶鬹鮭鱖鲑鳜𠱓㔳㧪㨳㪈㰪㲹㸵䁛䃽䅅䈐䌆䍯䐴䝿䞈䞨䠩䣀䳏嬀恑攱椝櫷猤胿膭蓕郌陒鞼鱥𠐽𠪑𡃩𡌲𡗤𡧭𡬂𡷺𡹙𢃯𢄊𢠿𢻂𣄜𣢪𣦦𣧎𣪕𣷾𤘧𤡱𤱺𤱾𤲉𤶊𤻿𤼮𤿡𥇳𥈸𥍁𥍨𥎛𥜏𥥠𥦣𦓯𦤇𦳛𧊄𧡫𧷱𧹑𧻜𨇙𨋡𨲿𨾚𨾴𩉝𩊛𩍨𩏐𩏡𩓠𩔆𩪁𩱻𩲡𩳝𩳧𪀗𪄯𪆳𪈥𪊧𪏤𪻺𫂆𫋻𫚜𫢔𫰹𬃀𬭢𮬝𰓻𰔋𰥪𰧻𰲲𰸊𰽺𱁹𱅡𱉤𱉭𱤑𱦈
$gun	滚滾棍丨惃璭睔磙緄绲蔉衮袞輥辊鯀鲧𠃌𥕦㙥㨰㯻䃂䎾䜇䵪睴蓘謴鮌𠞬𡈧𡘝𡻨𢃩𣮎𦓼𦠺𦫎𧬪𧸫𩨬𩩌𫬙𬑆𬤆𬤖𱇢
$guo	国國过過果鍋锅裹㗻䆐呙咼嘓囯囻圀埚堝墎崞帼幗彉彍惈慖椁槨淉漍濄猓瘑粿聒聝腘膕菓蔮虢蜾蝈蟈褁輠郭錁鐹餜馃馘𧰒𬇹㕵㳀㳡㶁㿆䂸䙨䬎䴹啯囶綶鈛𠋜𠜴𠩥𠿤𡇄𡓣𢃦𢅗𢐚𢝸𢧰𢸗𢹖𣁯𣂄𣒌𣽅𣽰𤂁𤮋𥁁𥂣𥄍𥆘𥕖𥜭𦄰𦗒𦘌𦛢𦬗𦸈𧒖𧖻𧤯𧥵𧭕𧭣𧾛𨉹𨭗𨽏𩉕𩋗𩟂𩪐𩫏𩰬𩰭𩻧𪂠𪆹𪈃𪋊𫓨𫪀𬏮𬜿𬧩𬭇𬱿𬲸𬶯𭚦𮲇𰲺𰺍𰽾𱋙
$ha	哈蛤铪奤𡄟𨉣𬢇
$hai	还還孩海害咳嗨嗐亥咍嚡塰妎氦烸胲酼醢頦餀駭駴骇骸𣖻𦤦㜾㤥㧡㨟㰧㰩㱼㺔㾂䇋䠽䯐䱺饚𠀅𠔑𠹛𡕗𡾨𢞐𢩸𢻜𣢇𣳠𤵽𥁐𥂧𥩤𥩲𦐤𦤬𦷷𧻲𧽊𧽖𨀖𨒨𨡬𨸜𩞞𩠚𩡔𩪃𩰶𩹄𫩯𫼥𬐚𮩜𮪢𱘆
$han	喊含汉漢寒焊旱汗憾捍撼㘎㘚㮀傼函凾咁哻唅垾嫨岾崡嵅悍憨扞撖晗暵梒歛浛涆涵瀚焓熯猂琀甝睅罕翰肣莟菡蔊虷蚶蜬蜭螒譀谽豃邗邯酣釬銲鋎鋡閈雗韓韩頇頷顄顸颔馯駻鬫魽鶾鼾𤳉㑵㒈㖤㘕㟏㟔㢨㤷㨔㪋㲦㵄㶰㸁㺖㺝㼨䈄䍐䍑䎏䎯䏷䓍䓿䕿䗙䗣䘶䛞䣻䤴䥁䧲䨡䫲䮧䶃丆佄兯厈圅娢屽晘浫澏爳皔筨蘫蛿闬馠鿰𠗴𠢇𠤮𠤾𠥴𠦊𠲒𠵸𠹄𠽦𠿑𡁀𡇜𡣔𡬖𡷛𡻡𢀵𢃗𢄜𢇞𢎘𢔈𢔔𢧦𣐺𣒷𣘞𣛴𣝽𣢅𣢟𣢺𣵷𤀉𤌐𤞶𤬯𤭙𤸕𤿧𥀐𥆡𥇌𥉰𦋣𦒅𦒝𦜆𦞞𦥖𦺦𧂃𧃙𧑚𧭻𧮰𧮳𧯘𧰪𧵊𧹣𧾔𨁄𨛎𨢈𨸗𩄙𩈣𩎒𩕠𩖺𩗤𩞿𩦊𩭥𩹑𩹼𩾝𫒶𫘛𫘣𫠐𬉧𬣸𬥴𬬧𬭍𰙎𰶆𰾅𱂰𱅠𱉋𱉶𱼞
$hang	行航䘕䲳垳夯斻杭沆笐筕絎绗苀蚢貥迒頏颃魧𨁈㤚㰠䀪䂫䟘䣈䦭𠡊𡕧𤰟𤵻𤼍𥮕𦐄𦨵𧘃𧦑𨾒𩔋𩠾𩲋𪐦𪕇𪗜𬹽𱇘𲀟
$hao	好号號毫耗豪壕浩㚪㝀㠙傐儫哠嗥嘷嚆嚎悎昊昦晧暤暭曍椃毜淏滈澔濠灏灝皓皜皞皡皥秏竓籇茠蒿薃薅薧蚝蠔諕譹貉郝鄗鎬顥颢鰝𩖸㘪㙱㞻㩝㬔㬶䒵䚽䝞䝥䧚䧫䪽䯫噑恏獆獋獔聕𠚃𠢕𡐒𡚌𡚽𡠖𡥆𡽝𢻇𣆧𣘫𣚧𣭖𣭹𤀃𤝐𤡇𤢨𤢭𤩩𤩭𤫧𥍣𦳁𧇼𧬁𧯌𨂜𨒑𨚙𨚮𨠬𨼍𩐮𩫕𩮘𩲊𬣜𬤫𰶅𱈋𱛧𱸡𱺮
$he	和合河何喝盒荷核呵賀贺嗬褐㕡㭱㵑㿥䞦佫劾啝嗃垎壑姀寉峆敆曷楁欱毼涸渮澕煂熆熇爀狢盉盍礉禾秴篕籺粭紇纥翮翯菏蚵螛覈訶訸謞诃赫郃鉌鑉闔阂阖隺靍靏鞨頜颌饸魺鶡鶴鹖鹤麧齕龁龢𬌗㗿㥺㪃㪉㬞㮝㮫㰤㷎㹇㿣䃒䅂䏜䒩䕣䚂䢔䫘䮤䳽䶅䶎咊哬惒抲柇焃燺癋皬盇碋穒萂蠚袔詥貈靎鲄鶮鸖𠀀𠗂𠘢𠚔𠡀𠧕𠰓𠳇𠳊𠵩𠶹𠶾𠻙𡇞𡇶𡫥𢄍𢅰𢥳𢬲𣆈𣏷𣣹𣲲𣿌𤈧𤌾𤖱𥋿𥘫𥝖𥝸𥞄𥞍𥟃𥻉𥽶𦃔𦇸𦒏𦘿𦛘𦛜𦳬𦺞𦼵𦽅𧀔𧇎𧇮𧊬𧝂𧝳𧨂𧪞𧬂𧬱𧭳𧮵𧯉𨋟𨍇𨜱𨜴𨨛𨴢𩄸𩅢𩌡𩐥𩑸𩩒𩩲𩵢𪈊𪖲𪘹𪡛𫓼𫠁𬸰𮳆𮹙𰇡𰜢𰵝𰵣𰵿𰽬𱋇𱣻
$hei	黑嘿潶黒𨭆𬭶㱄𢖛𢡀𥕙𩻤
$hen	很恨狠痕佷拫鞎𬣳㯊䓳詪𦚣𱖙𱳩
$heng	哼横橫衡恆恒亨啈堼姮桁涥烆珩胻脝蘅鑅鴴鵆鸻㔰㶇䬖䬝䯒悙𠔲𠧿𡧦𣕲𣨉𤮏𥞧𦨾𦶙𧝒𩙯𪏓
$hm	噷
$hong	紅红轟轰洪宏哄烘䉺仜吰吽呍唝嗊嚝妅娂宖弘彋揈汯泓浤渱渹澋澒灴焢玒玜硔竑竤紘綋纮翃翝耾苰荭葒葓蕻薨虹訇訌讧谹谼谾軣輷鈜鉷銾鋐鍧閎閧闀闳霐霟鞃鬨魟鴻鸿黉黌𡵓𤄏𨌆𩐠𫟹𬭎㖓㗢㢬㬴㶹䀧䃔䆖䆪䎕䞑䡌䡏䧆䨎䩑䪦䫹䫺䲨叿垬撔晎潂硡粠紭闂𠐿𠪷𠲓𠳃𠹅𡇳𡺭𢂔𢗵𢘌𢝁𢦅𢬀𢼦𣽝𤂲𤃫𤟼𥈿𥏕𥓰𥔀𥕗𥥈𥥡𥰲𦁷𦏺𦐌𦐳𦑟𦑠𦒃𦕠𦕷𦶓𧈽𧊯𧋔𧐬𧮴𧾧𨋮𨌁𨎗𨢣𨥺𨹁𨾊𩒓𩒴𩒼𩓅𩕆𩕉𩖉𩗄𩗢𩘇𩘎𩙛𩰓𪈘𫐒𫚉𫟄𫩕𬭂𬮢𬱥𬷾𭱊𮣳𮷛𰇖𰬋𰺆𰾁𰾡𱖀𱛒𱛨
$hou	后候厚猴吼喉㤧侯垕堠帿後洉瘊睺矦篌糇翭翵葔逅郈鄇鍭餱骺鯸鱟鲎鲘齁𬭤㖃㗋㫗㬋㮢㸸㺅䂉䗔䙈䞀䞧䪷䫛䳧犼豞鮜𠯜𠴣𠷋𡞥𡟑𡹵𢜴𣔹𣣠𣣡𤘽𤙽𥀃𥅠𥈑𥚦𦍵𦑚𦚥𦞈𦞕𧇹𧙺𧩨𧮶𧻿𧼵𩃺𩄬𩘋𩙡𪃶𪄗𪅺𪇂𪑻𪖙𫗯𫛺𬥽𱈄𱴞
$hu	忽护護呼乎互湖胡虎戶户糊壶壺蝴葫狐瑚唬惚㗅㧾䓤乕冱冴匢唿嗀嘑嘝囫垀壷婟媩嫭嫮寣岵幠弖弧怙戯戸戽扈抇搰斛昈昒曶枑楛楜槲槴欻歑汻沍沪浒淴滬滸滹瀫烀焀煳熩猢琥瓠祜笏粐綔縠膴芐苸蔰虍虖螜衚觳謼軤轷鄠醐鍙鍸雽韄頀餬鬍魱鯱鰗鳠鵠鶘鶦鸌鹕鹱𠴱𤌍𧩓㕆㦆㦌㧮㨭㪶㫚㯛㳷㷤㸦㺀㺉㽇㾰䁫䇘䈸䉿䊀䊺䍓䎁䕶䗂䚛䞱䠒䧼䨚䨼䩐䩴䪝䬍䭅䭌䭍䰧䴣䴯乥乯俿匫喖嚛帍怘恗摢泘瓳箶簄絗萀蔛虝錿雐頶鱯鳸𠥰𠦪𠯳𠰛𡍐𡜂𡞠𡧥𡰅𡱽𡴱𡵘𡹹𡻮𡼘𢆰𢉢𢎵𢏯𢑢𢑹𢚪𢝻𢨥𢨦𢪏𢽨𣄟𣎚𣑂𣓗𣙶𣛫𣝗𣡾𣫈𣲑𣹬𤇠𤎲𤐀𤘔𤘵𤜷𤝘𤞲𤨖𤭱𤶘𤹣𤾅𥂤𥇰𥐿𥰪𥲉𥶜𥷆𥾨𦁕𦊂𦊘𦊧𦏗𦖼𦗣𦧘𦩕𦬚𦭈𦴉𦷳𦺟𧂔𧅰𧆢𧆮𧆯𧇛𧇰𧌧𧍵𧗌𧘢𧛞𧞒𧠩𧢰𧣼𧥮𧥯𧦚𧦝𧰴𧲇𧲥𧹲𧹾𧻰𧿓𧿠𨍲𨕚𨖃𨛵𨝘𨝞𨢋𨢤𨣗𨥛𨱀𨴬𩂂𩑶𩖨𩢪𩨔𩰯𩱍𩳨𩵬𩶈𩾇𩾻𪂒𪄮𪍂𪏳𪏻𪕉𪕮𪕱𪙈𪠸𫄚𫍞𫗫𫛷𬤙𬲀𬲾𬶞𭘓𰬦𰮇𱂌𱇓𱉓𱝴
$hua	話话化花画畫划滑哗嘩华華猾桦樺㕲㕷㠏㦊䱻劃埖姡婳嫿嬅崋搳摦撶杹枠椛槬澅畵砉硴磆糀繣蘤螖觟諙譁釪釫鋘錵鏵铧驊骅鷨㓰㕦㚌㟆㭉㳸䀨䇈䋀䔢䛡䴳䶤夻婲舙芲蒊蕐誮諣譮黊𠝐𠤎𠳂𠿜𡁑𢄶𢦚𢼤𣶩𤁪𤙕𥉄𥒶𥢮𥧰𦁊𦖍𦧠𦧵𦧹𦪠𦶎𦽊𧑍𧨋𧽌𨣄𨶬𨶱𩂤𩗐𩝨𩤉𩲏𩵏𩸄𪉊𫍩𫚝𫜸𫰡𫺆𫼧𬈾𬬨𬭌𮬡𰬠𰵻𰽗𱋎𱞌𱾃
$huai	坏壞怀懷徊槐㜳咶壊懐櫰淮瀤耲蘹蘾褢褱踝㠢䃶𣟉𣩹𣸎𤜄𦏨𦧬𧱳𩌃𩟮𪊉𬜸𱊽
$huan	换換环環欢歡緩缓还還幻唤喚患㬊㹕䦡䴉嚾圜奂奐嬛宦寰峘嵈愌懽擐攌桓歓洹浣涣渙漶澣澴焕煥犿狟獾瑍瓛痪瘓睆綄繯缳羦肒荁萑讙豢豲貆貛轘逭郇酄鉮鍰鐶锾镮闤雈驩鬟鯇鲩鴅鹮𤩽𬘫㕕㡲㣪㪱㬇㵹㶎㹖㼫㿪䀓䆠䈠䍺䒛䝠䠉䥧䭴䯘䴋䴟喛寏梙槵烉糫絙萈藧阛鯶鰀鵍𠂄𠟼𠺐𠻍𡄤𡅱𡅻𡍦𡘍𡚊𡚜𡩂𡱌𡷗𢟿𣌓𤀣𤛚𤡟𤢁𤴯𤼢𤽅𤽕𥈉𥏇𥐓𥠅𥶍𥹚𦌦𦑛𦝝𦣴𦻃𦼉𧚁𧡩𧴊𨕹𨜌𨽧𩍡𩑖𩙽𩡧𩦘𩵄𩿊𪈩𪊥𪍺𪣒𫄠𫛝𫜅𬤰𬴐𭈮𮝹𱉒𱢡𲍗
$huang	黃黄慌皇蝗荒晃煌磺恍謊谎凰惶㨪㿠䅿偟喤堭塃媓崲巟幌徨怳愰晄楻榥湟滉潢炾熀熿獚瑝璜癀皝穔篁篊簧肓艎葟蟥衁諻趪遑鍠鎤鐄锽隍韹餭騜鰉鳇鷬𨱑㞷㠵㡃㤺㬻㾮䀮䁜䄓䅣䊗䊣䌙䍿䐠䑟䞹䪄䮲䳨兤墴奛宺曂朚櫎皩縨詤鱑𠂸𡉚𡜋𡡄𡧽𡿰𢁹𢇟𣄙𣆖𣉪𣺬𤆴𤚝𤛥𤠛𤭉𤯷𤾑𥫼𥿪𦟮𦡽𦪗𦵽𧕸𧖬𧠬𨉁𨉤𨍧𨚳𨜔𨝴𩞩𩢯𪀞𪏍𪏒𪏙𫗮𫘩𬤍𬶫𬸛𰗓𱅦𱗢
